#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-cardinal;6;алты
spell;%spellout-cardinal;7;ете
spell;%spellout-cardinal;8;һигеҙ
spell;%spellout-cardinal;9;туғыҙ
spell;%spellout-cardinal;10;ун
spell;%spellout-cardinal;11;ун бер
spell;%spellout-cardinal;12;ун ике
spell;%spellout-cardinal;13;ун өс
spell;%spellout-cardinal;14;ун дүрт
spell;%spellout-cardinal;15;ун биш
spell;%spellout-cardinal;16;ун алты
spell;%spellout-cardinal;17;ун ете
spell;%spellout-cardinal;18;ун һигеҙ
spell;%spellout-cardinal;19;ун туғыҙ
spell;%spellout-cardinal;20;егерме
spell;%spellout-cardinal;21;егерме бер
spell;%spellout-cardinal;25;егерме биш
spell;%spellout-cardinal;30;утыҙ
spell;%spellout-cardinal;40;ҡырҡ
spell;%spellout-cardinal;50;илле
spell;%spellout-cardinal;60;алтмыш
spell;%spellout-cardinal;70;етмеш
spell;%spellout-cardinal;80;һикһән
spell;%spellout-cardinal;90;туҡһан
spell;%spellout-cardinal;99;туҡһан туғыҙ
spell;%spellout-cardinal;100;йөҙ
spell;%spellout-cardinal;101;йөҙ бер
spell;%spellout-cardinal;200;ике йөҙ
spell;%spellout-cardinal;300;өс йөҙ
spell;%spellout-cardinal;500;биш йөҙ
spell;%spellout-cardinal;1000;мең
spell;%spellout-cardinal;1001;мең бер
spell;%spellout-cardinal;2000;ике мең
spell;%spellout-cardinal;5000;биш мең
spell;%spellout-cardinal;10000;ун мең
spell;%spellout-cardinal;100000;йөҙ мең
spell;%spellout-cardinal;1000000;миллион
spell;%spellout-cardinal;2000000;ике миллион
spell;%spellout-numbering;-1;минус бер
spell;%spellout-numbering;0;нуль
spell;%spellout-numbering;0.5;нуль бөтөн ундан биш
spell;%spellout-numbering;1;бер
spell;%spellout-numbering;1.5;бер бөтөн ундан биш
spell;%spellout-numbering;2;ике
spell;%spellout-numbering;3;өс
